,config_name,precision,bits_per_weight,dynamic_calibration,weight_only,metric,value,runtime,base_metric,relative,train_run,eval_run,split
49,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_p95_latency,0.811377562472837,pt2,p95_latency,True,1,1,train
50,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_p99_latency,1.0273702906580235,pt2,p99_latency,True,1,1,train
51,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_p99_latency,0.8708888805309278,pt2,p99_latency,True,1,1,train
0,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_MAE,7.985945094226109,pytorch,MAE,False,1,1,test
1,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_MAE,8.02979721040627,pytorch,MAE,False,1,1,test
2,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_MAE,1.0001497202556004,pytorch,MAE,True,1,1,test
3,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_MAE,1.0056417041363706,pytorch,MAE,True,1,1,test
4,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,1,test
5,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,1,test
6,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_median_latency,0.00019358471035957336,pytorch,median_latency,False,1,1,test
7,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_median_latency,0.0002441704273223877,pytorch,median_latency,False,1,1,test
8,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p95_latency,0.00019911769777536392,pytorch,p95_latency,False,1,1,test
9,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p95_latency,0.00025035664439201357,pytorch,p95_latency,False,1,1,test
10,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p99_latency,0.0002025408297777176,pytorch,p99_latency,False,1,1,test
11,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p99_latency,0.00025528684258460996,pytorch,p99_latency,False,1,1,test
12,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,1,test
13,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,1,test
14,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_median_latency,1.7800500119891756,pytorch,median_latency,True,1,1,test
15,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_median_latency,2.2451957661083135,pytorch,median_latency,True,1,1,test
16,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p95_latency,1.7650424169575367,pytorch,p95_latency,True,1,1,test
17,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_p95_latency,2.219240688577967,pytorch,p95_latency,True,1,1,test
18,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p99_latency,1.7748986770478825,pytorch,p99_latency,True,1,1,test
19,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_p99_latency,2.2371206816345515,pytorch,p99_latency,True,1,1,test
20,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_model_size,47768.0,onnx,model_size,False,1,1,test
21,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_model_size,,onnx,model_size,False,1,1,test
22,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_median_latency,0.00036901794373989105,onnx,median_latency,False,1,1,test
23,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_median_latency,,onnx,median_latency,False,1,1,test
24,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_p95_latency,0.0003794834017753601,onnx,p95_latency,False,1,1,test
25,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_p95_latency,,onnx,p95_latency,False,1,1,test
26,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_p99_latency,0.0003836241737008095,onnx,p99_latency,False,1,1,test
27,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_p99_latency,,onnx,p99_latency,False,1,1,test
28,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_model_size,1.6765407833777903,onnx,model_size,True,1,1,test
29,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_model_size,,onnx,model_size,True,1,1,test
30,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_median_latency,1.1424197166367773,onnx,median_latency,True,1,1,test
31,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_median_latency,,onnx,median_latency,True,1,1,test
32,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_p95_latency,1.1124448783556222,onnx,p95_latency,True,1,1,test
33,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_p95_latency,,onnx,p95_latency,True,1,1,test
34,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_p99_latency,1.0876247044576437,onnx,p99_latency,True,1,1,test
35,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_p99_latency,,onnx,p99_latency,True,1,1,test
36,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_model_size,354081.0,pt2,model_size,False,1,1,test
37,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_model_size,333281.0,pt2,model_size,False,1,1,test
38,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_median_latency,0.00043995119631290436,pt2,median_latency,False,1,1,test
39,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_median_latency,0.00035691075026988983,pt2,median_latency,False,1,1,test
40,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_p95_latency,0.00045686736702919004,pt2,p95_latency,False,1,1,test
41,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_p95_latency,0.0003739656880497932,pt2,p95_latency,False,1,1,test
42,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_p99_latency,0.000579458512365818,pt2,p99_latency,False,1,1,test
43,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_p99_latency,0.0004927926883101463,pt2,p99_latency,False,1,1,test
44,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_model_size,0.3979220633270587,pt2,model_size,True,1,1,test
45,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_model_size,0.3745466805270699,pt2,model_size,True,1,1,test
46,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_median_latency,0.9791726259322364,pt2,median_latency,True,1,1,test
47,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_median_latency,0.7943545545371257,pt2,median_latency,True,1,1,test
48,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_p95_latency,0.9807229108356657,pt2,p95_latency,True,1,1,test
49,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_p95_latency,0.802764094362255,pt2,p95_latency,True,1,1,test
50,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_p99_latency,1.0215814680024502,pt2,p99_latency,True,1,1,test
51,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_p99_latency,0.8687902018892667,pt2,p99_latency,True,1,1,test
0,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_MAE,7.653156359677424,pytorch,MAE,False,1,2,train
1,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_MAE,7.691888388625375,pytorch,MAE,False,1,2,train
2,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_MAE,1.000119112303168,pytorch,MAE,True,1,2,train
3,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_MAE,1.0051806373248207,pytorch,MAE,True,1,2,train
4,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,2,train
5,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,2,train
6,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_median_latency,0.00019294023513793945,pytorch,median_latency,False,1,2,train
7,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_median_latency,0.0002457518130540848,pytorch,median_latency,False,1,2,train
8,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p95_latency,0.00019801072776317596,pytorch,p95_latency,False,1,2,train
9,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p95_latency,0.0002521645277738571,pytorch,p95_latency,False,1,2,train
10,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p99_latency,0.00020295966416597366,pytorch,p99_latency,False,1,2,train
11,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p99_latency,0.00025810156017541886,pytorch,p99_latency,False,1,2,train
12,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,2,train
13,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,2,train
14,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_median_latency,1.7640326975476839,pytorch,median_latency,True,1,2,train
15,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_median_latency,2.246883514986376,pytorch,median_latency,True,1,2,train
16,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p95_latency,1.733206162876009,pytorch,p95_latency,True,1,2,train
