,hidden_layer_1_neurons,hidden_layer_2_neurons,hidden_layer_3_neurons,total_hidden_neurons,neurons_per_layer,activation,model_ID,config_name,precision,bits_per_weight,dynamic_calibration,weight_only,metric,value,runtime,base_metric,relative,eval_run
0,339,80,224,643,"[339, 80, 224]",celu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_MAE,9.620884720379747,pytorch,MAE,False,1.0
1,339,80,224,643,"[339, 80, 224]",celu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_MAE,9.623971165740478,pytorch,MAE,False,1.0
2,339,80,224,643,"[339, 80, 224]",celu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_relative_MAE,0.9998515860375801,pytorch,MAE,True,1.0
3,339,80,224,643,"[339, 80, 224]",celu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_relative_MAE,1.0001723452378861,pytorch,MAE,True,1.0
4,339,80,224,643,"[339, 80, 224]",celu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_model_size,73367.0,pytorch,model_size,False,1.0
5,339,80,224,643,"[339, 80, 224]",celu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_model_size,73367.0,pytorch,model_size,False,1.0
6,339,80,224,643,"[339, 80, 224]",celu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_median_latency,0.0004930049180984497,pytorch,median_latency,False,1.0
7,339,80,224,643,"[339, 80, 224]",celu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_median_latency,0.0006675906479358673,pytorch,median_latency,False,1.0
8,339,80,224,643,"[339, 80, 224]",celu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_p95_latency,0.0005033822730183601,pytorch,p95_latency,False,1.0
9,339,80,224,643,"[339, 80, 224]",celu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_p95_latency,0.0006795434281229972,pytorch,p95_latency,False,1.0
10,339,80,224,643,"[339, 80, 224]",celu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_p99_latency,0.000506463423371315,pytorch,p99_latency,False,1.0
11,339,80,224,643,"[339, 80, 224]",celu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_p99_latency,0.0007038119807839392,pytorch,p99_latency,False,1.0
12,339,80,224,643,"[339, 80, 224]",celu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1.0
13,339,80,224,643,"[339, 80, 224]",celu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1.0
14,339,80,224,643,"[339, 80, 224]",celu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_relative_median_latency,3.087403329095172,pytorch,median_latency,True,1.0
15,339,80,224,643,"[339, 80, 224]",celu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_relative_median_latency,4.180732307620525,pytorch,median_latency,True,1.0
16,339,80,224,643,"[339, 80, 224]",celu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_relative_p95_latency,2.9373832253127845,pytorch,p95_latency,True,1.0
17,339,80,224,643,"[339, 80, 224]",celu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_relative_p95_latency,3.9653352404947166,pytorch,p95_latency,True,1.0
18,339,80,224,643,"[339, 80, 224]",celu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_relative_p99_latency,2.885465970546555,pytorch,p99_latency,True,1.0
19,339,80,224,643,"[339, 80, 224]",celu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_relative_p99_latency,4.0098167537878,pytorch,p99_latency,True,1.0
20,339,80,224,643,"[339, 80, 224]",celu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_quantized_model_size,32803.0,onnx,model_size,False,1.0
21,339,80,224,643,"[339, 80, 224]",celu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_quantized_model_size,,onnx,model_size,False,1.0
22,339,80,224,643,"[339, 80, 224]",celu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_quantized_median_latency,0.0006002821028232574,onnx,median_latency,False,1.0
23,339,80,224,643,"[339, 80, 224]",celu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_quantized_median_latency,,onnx,median_latency,False,1.0
24,339,80,224,643,"[339, 80, 224]",celu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_quantized_p95_latency,0.0006084864959120751,onnx,p95_latency,False,1.0
25,339,80,224,643,"[339, 80, 224]",celu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_quantized_p95_latency,,onnx,p95_latency,False,1.0
26,339,80,224,643,"[339, 80, 224]",celu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_quantized_p99_latency,0.0006199929863214492,onnx,p99_latency,False,1.0
27,339,80,224,643,"[339, 80, 224]",celu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_quantized_p99_latency,,onnx,p99_latency,False,1.0
