,hidden_layer_1_neurons,hidden_layer_2_neurons,hidden_layer_3_neurons,total_hidden_neurons,neurons_per_layer,activation,model_ID,config_name,precision,bits_per_weight,dynamic_calibration,weight_only,metric,value,runtime,base_metric,relative,eval_run
0,128,307,32,467,"[128, 307, 32]",leaky_relu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_MAE,8.61423242664068,pytorch,MAE,False,1.0
1,128,307,32,467,"[128, 307, 32]",leaky_relu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_MAE,8.719822256495565,pytorch,MAE,False,1.0
2,128,307,32,467,"[128, 307, 32]",leaky_relu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_relative_MAE,1.0026211999504397,pytorch,MAE,True,1.0
3,128,307,32,467,"[128, 307, 32]",leaky_relu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_relative_MAE,1.0149109312542133,pytorch,MAE,True,1.0
4,128,307,32,467,"[128, 307, 32]",leaky_relu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_model_size,59988.0,pytorch,model_size,False,1.0
5,128,307,32,467,"[128, 307, 32]",leaky_relu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_model_size,59988.0,pytorch,model_size,False,1.0
6,128,307,32,467,"[128, 307, 32]",leaky_relu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_median_latency,0.0004318179562687874,pytorch,median_latency,False,1.0
7,128,307,32,467,"[128, 307, 32]",leaky_relu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_median_latency,0.000520787201821804,pytorch,median_latency,False,1.0
8,128,307,32,467,"[128, 307, 32]",leaky_relu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_p95_latency,0.00044303936883807184,pytorch,p95_latency,False,1.0
9,128,307,32,467,"[128, 307, 32]",leaky_relu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_p95_latency,0.0005298003554344178,pytorch,p95_latency,False,1.0
10,128,307,32,467,"[128, 307, 32]",leaky_relu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_p99_latency,0.0004474738240242004,pytorch,p99_latency,False,1.0
11,128,307,32,467,"[128, 307, 32]",leaky_relu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_p99_latency,0.0005386239662766456,pytorch,p99_latency,False,1.0
12,128,307,32,467,"[128, 307, 32]",leaky_relu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1.0
