,hidden_layer_1_neurons,hidden_layer_2_neurons,hidden_layer_3_neurons,total_hidden_neurons,neurons_per_layer,activation,model_ID,config_name,precision,bits_per_weight,dynamic_calibration,weight_only,metric,value,runtime,base_metric,relative,eval_run
0,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,False,pytorch_quantized_MAE,8.303744010171684,pytorch,MAE,False,1.0
1,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,False,pytorch_quantized_MAE,8.327026517909312,pytorch,MAE,False,1.0
2,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8DynamicActivationInt8WeightConfig,int8,8.0,True,False,pytorch_quantized_MAE,8.312660683805047,pytorch,MAE,False,1.0
3,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,False,pytorch_relative_MAE,1.0017846130143981,pytorch,MAE,True,1.0
4,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,False,pytorch_relative_MAE,1.0045934734483633,pytorch,MAE,True,1.0
5,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8DynamicActivationInt8WeightConfig,int8,8.0,True,False,pytorch_relative_MAE,1.0028603430024894,pytorch,MAE,True,1.0
6,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,False,pytorch_quantized_model_size,260271.0,pytorch,model_size,False,1.0
7,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,False,pytorch_quantized_model_size,260271.0,pytorch,model_size,False,1.0
8,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8DynamicActivationInt8WeightConfig,int8,8.0,True,False,pytorch_quantized_model_size,260271.0,pytorch,model_size,False,1.0
9,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,False,pytorch_quantized_median_latency,0.00048072822391986847,pytorch,median_latency,False,1.0
10,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,False,pytorch_quantized_median_latency,0.0005322583019733429,pytorch,median_latency,False,1.0
11,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8DynamicActivationInt8WeightConfig,int8,8.0,True,False,pytorch_quantized_median_latency,0.012210806831717491,pytorch,median_latency,False,1.0
12,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,False,pytorch_quantized_p95_latency,0.000491744838654995,pytorch,p95_latency,False,1.0
13,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,False,pytorch_quantized_p95_latency,0.0005417792126536369,pytorch,p95_latency,False,1.0
14,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8DynamicActivationInt8WeightConfig,int8,8.0,True,False,pytorch_quantized_p95_latency,0.012405787780880927,pytorch,p95_latency,False,1.0
15,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,False,pytorch_quantized_p99_latency,0.000496625229716301,pytorch,p99_latency,False,1.0
16,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,False,pytorch_quantized_p99_latency,0.0005462076514959335,pytorch,p99_latency,False,1.0
17,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8DynamicActivationInt8WeightConfig,int8,8.0,True,False,pytorch_quantized_p99_latency,0.01405666910111904,pytorch,p99_latency,False,1.0
18,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,False,pytorch_relative_model_size,0.25,pytorch,model_size,True,1.0
19,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,False,pytorch_relative_model_size,0.25,pytorch,model_size,True,1.0
20,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8DynamicActivationInt8WeightConfig,int8,8.0,True,False,pytorch_relative_model_size,0.25,pytorch,model_size,True,1.0
21,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,False,pytorch_relative_median_latency,3.096262971627377,pytorch,median_latency,True,1.0
22,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,False,pytorch_relative_median_latency,3.4281566792633917,pytorch,median_latency,True,1.0
23,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8DynamicActivationInt8WeightConfig,int8,8.0,True,False,pytorch_relative_median_latency,78.64707576030231,pytorch,median_latency,True,1.0
24,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,False,pytorch_relative_p95_latency,2.951418506713829,pytorch,p95_latency,True,1.0
25,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,False,pytorch_relative_p95_latency,3.251721358484154,pytorch,p95_latency,True,1.0
26,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8DynamicActivationInt8WeightConfig,int8,8.0,True,False,pytorch_relative_p95_latency,74.45868012972653,pytorch,p95_latency,True,1.0
27,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,False,pytorch_relative_p99_latency,2.942633231192767,pytorch,p99_latency,True,1.0
28,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,False,pytorch_relative_p99_latency,3.2364219339840257,pytorch,p99_latency,True,1.0
29,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8DynamicActivationInt8WeightConfig,int8,8.0,True,False,pytorch_relative_p99_latency,83.28940847500351,pytorch,p99_latency,True,1.0
30,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,False,pytorch_quantized_MAE,8.135924962816212,pytorch,MAE,False,2.0
