,config_name,precision,bits_per_weight,dynamic_calibration,weight_only,metric,value,runtime,base_metric,relative,train_run,eval_run,split
17,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_p99_latency,0.02151315554039686,pytorch,p99_latency,False,1,1,test
18,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,1,test
19,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,1,test
20,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,1,test
21,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_median_latency,1.9776531617324522,pytorch,median_latency,True,1,1,test
22,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_median_latency,2.0279931234587805,pytorch,median_latency,True,1,1,test
23,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_median_latency,41.99765418201105,pytorch,median_latency,True,1,1,test
24,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p95_latency,2.039461370391333,pytorch,p95_latency,True,1,1,test
25,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_p95_latency,2.1978973237639012,pytorch,p95_latency,True,1,1,test
26,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_p95_latency,43.23578357524268,pytorch,p95_latency,True,1,1,test
27,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p99_latency,2.116442618360206,pytorch,p99_latency,True,1,1,test
28,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_p99_latency,2.289780800143629,pytorch,p99_latency,True,1,1,test
29,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_p99_latency,49.42176069859236,pytorch,p99_latency,True,1,1,test
0,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_MAE,7.327256098478099,pytorch,MAE,False,1,2,train
1,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_MAE,7.315825535166124,pytorch,MAE,False,1,2,train
2,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_MAE,7.3198257508181745,pytorch,MAE,False,1,2,train
3,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_MAE,1.0012911253158634,pytorch,MAE,True,1,2,train
4,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_MAE,0.9997291051751973,pytorch,MAE,True,1,2,train
5,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_MAE,1.0002757464250616,pytorch,MAE,True,1,2,train
6,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,2,train
7,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,2,train
8,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,2,train
9,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_median_latency,0.0006792379999751574,pytorch,median_latency,False,1,2,train
10,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_median_latency,0.000778237000304216,pytorch,median_latency,False,1,2,train
11,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_median_latency,0.015950280999732058,pytorch,median_latency,False,1,2,train
12,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p95_latency,0.0007803568997587718,pytorch,p95_latency,False,1,2,train
13,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p95_latency,0.0009025802002270211,pytorch,p95_latency,False,1,2,train
14,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_p95_latency,0.01757798414932949,pytorch,p95_latency,False,1,2,train
15,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p99_latency,0.0008180560999062436,pytorch,p99_latency,False,1,2,train
16,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p99_latency,0.001178228499884428,pytorch,p99_latency,False,1,2,train
17,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_p99_latency,0.019563406409333767,pytorch,p99_latency,False,1,2,train
18,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,2,train
19,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,2,train
20,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,2,train
21,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_median_latency,1.9778004888466159,pytorch,median_latency,True,1,2,train
22,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_median_latency,2.2660650901399766,pytorch,median_latency,True,1,2,train
23,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_median_latency,46.443917389287314,pytorch,median_latency,True,1,2,train
24,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p95_latency,1.8831924238502538,pytorch,p95_latency,True,1,2,train
25,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_p95_latency,2.178147198429593,pytorch,p95_latency,True,1,2,train
26,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_p95_latency,42.41998319846988,pytorch,p95_latency,True,1,2,train
27,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p99_latency,1.7322186340836536,pytorch,p99_latency,True,1,2,train
28,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_p99_latency,2.4948770175323514,pytorch,p99_latency,True,1,2,train
29,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_p99_latency,41.42515058842958,pytorch,p99_latency,True,1,2,train
0,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_MAE,7.381982948683616,pytorch,MAE,False,1,2,test
1,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_MAE,7.373686050314558,pytorch,MAE,False,1,2,test
2,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_MAE,7.373700587792096,pytorch,MAE,False,1,2,test
3,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_MAE,1.0010557153994786,pytorch,MAE,True,1,2,test
4,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_MAE,0.999930589862049,pytorch,MAE,True,1,2,test
5,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_MAE,0.9999325612598533,pytorch,MAE,True,1,2,test
6,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,2,test
7,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,2,test
8,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,2,test
9,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_median_latency,0.0006407164996744541,pytorch,median_latency,False,1,2,test
10,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_median_latency,0.0007045874999676016,pytorch,median_latency,False,1,2,test
11,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_median_latency,0.015214709500014578,pytorch,median_latency,False,1,2,test
