,hidden_layer_1_neurons,hidden_layer_2_neurons,hidden_layer_3_neurons,total_hidden_neurons,neurons_per_layer,activation,model_ID,config_name,precision,bits_per_weight,dynamic_calibration,weight_only,metric,value,runtime,base_metric,relative,eval_run
0,128,178,32,338,"[128, 178, 32]",elu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_MAE,9.679950437788008,pytorch,MAE,False,1.0
1,128,178,32,338,"[128, 178, 32]",elu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_MAE,9.789066282399734,pytorch,MAE,False,1.0
2,128,178,32,338,"[128, 178, 32]",elu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_relative_MAE,1.0003613590608436,pytorch,MAE,True,1.0
3,128,178,32,338,"[128, 178, 32]",elu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_relative_MAE,1.0116377881409704,pytorch,MAE,True,1.0
4,128,178,32,338,"[128, 178, 32]",elu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_model_size,39219.0,pytorch,model_size,False,1.0
5,128,178,32,338,"[128, 178, 32]",elu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_model_size,39219.0,pytorch,model_size,False,1.0
6,128,178,32,338,"[128, 178, 32]",elu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_median_latency,0.000429726205766201,pytorch,median_latency,False,1.0
7,128,178,32,338,"[128, 178, 32]",elu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_median_latency,0.0005337120965123177,pytorch,median_latency,False,1.0
8,128,178,32,338,"[128, 178, 32]",elu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_p95_latency,0.0004417015239596367,pytorch,p95_latency,False,1.0
9,128,178,32,338,"[128, 178, 32]",elu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_p95_latency,0.0005968615412712097,pytorch,p95_latency,False,1.0
10,128,178,32,338,"[128, 178, 32]",elu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_p99_latency,0.0004449586756527424,pytorch,p99_latency,False,1.0
11,128,178,32,338,"[128, 178, 32]",elu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_p99_latency,0.0006042366474866867,pytorch,p99_latency,False,1.0
12,128,178,32,338,"[128, 178, 32]",elu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1.0
13,128,178,32,338,"[128, 178, 32]",elu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1.0
14,128,178,32,338,"[128, 178, 32]",elu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_relative_median_latency,2.385436592048803,pytorch,median_latency,True,1.0
15,128,178,32,338,"[128, 178, 32]",elu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_relative_median_latency,2.9626686656671666,pytorch,median_latency,True,1.0
16,128,178,32,338,"[128, 178, 32]",elu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_relative_p95_latency,2.3020555601667207,pytorch,p95_latency,True,1.0
17,128,178,32,338,"[128, 178, 32]",elu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_relative_p95_latency,3.1107169778717485,pytorch,p95_latency,True,1.0
18,128,178,32,338,"[128, 178, 32]",elu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_relative_p99_latency,1.484817971860574,pytorch,p99_latency,True,1.0
19,128,178,32,338,"[128, 178, 32]",elu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_relative_p99_latency,2.01632529611626,pytorch,p99_latency,True,1.0
20,128,178,32,338,"[128, 178, 32]",elu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_quantized_model_size,31723.0,onnx,model_size,False,1.0
21,128,178,32,338,"[128, 178, 32]",elu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_quantized_model_size,,onnx,model_size,False,1.0
22,128,178,32,338,"[128, 178, 32]",elu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_quantized_median_latency,0.00023431051522493362,onnx,median_latency,False,1.0
23,128,178,32,338,"[128, 178, 32]",elu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_quantized_median_latency,,onnx,median_latency,False,1.0
24,128,178,32,338,"[128, 178, 32]",elu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_quantized_p95_latency,0.00024748193100094796,onnx,p95_latency,False,1.0
25,128,178,32,338,"[128, 178, 32]",elu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_quantized_p95_latency,,onnx,p95_latency,False,1.0
26,128,178,32,338,"[128, 178, 32]",elu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_quantized_p99_latency,0.00025511123239994047,onnx,p99_latency,False,1.0
27,128,178,32,338,"[128, 178, 32]",elu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_quantized_p99_latency,,onnx,p99_latency,False,1.0
28,128,178,32,338,"[128, 178, 32]",elu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_relative_model_size,2.3226680333870258,onnx,model_size,True,1.0
29,128,178,32,338,"[128, 178, 32]",elu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_relative_model_size,,onnx,model_size,True,1.0
30,128,178,32,338,"[128, 178, 32]",elu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_relative_median_latency,1.337968921175507,onnx,median_latency,True,1.0
31,128,178,32,338,"[128, 178, 32]",elu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_relative_median_latency,,onnx,median_latency,True,1.0
32,128,178,32,338,"[128, 178, 32]",elu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_relative_p95_latency,1.3086176746220015,onnx,p95_latency,True,1.0
