,config_name,precision,bits_per_weight,dynamic_calibration,weight_only,metric,value,runtime,base_metric,relative,train_run,eval_run,split
50,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_p99_latency,1.2021970656961596,pt2,p99_latency,True,1,1,train
51,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_p99_latency,1.126956879493706,pt2,p99_latency,True,1,1,train
0,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_MAE,7.31546931298185,pytorch,MAE,False,1,1,test
1,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_MAE,7.305042719011136,pytorch,MAE,False,1,1,test
2,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_MAE,1.0012301649194324,pytorch,MAE,True,1,1,test
3,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_MAE,0.9998031313342706,pytorch,MAE,True,1,1,test
4,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,1,test
5,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,1,test
6,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_median_latency,0.0006797064999659597,pytorch,median_latency,False,1,1,test
7,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_median_latency,0.0007556050000516734,pytorch,median_latency,False,1,1,test
8,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p95_latency,0.0007531902000152967,pytorch,p95_latency,False,1,1,test
9,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p95_latency,0.0008290670500173291,pytorch,p95_latency,False,1,1,test
10,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p99_latency,0.0008757589899755656,pytorch,p99_latency,False,1,1,test
11,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p99_latency,0.0009022954599936383,pytorch,p99_latency,False,1,1,test
12,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,1,test
13,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,1,test
14,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_median_latency,2.0869802174451317,pytorch,median_latency,True,1,1,test
15,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_median_latency,2.320020019507603,pytorch,median_latency,True,1,1,test
16,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p95_latency,2.1582021126247235,pytorch,p95_latency,True,1,1,test
17,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_p95_latency,2.3756207380534264,pytorch,p95_latency,True,1,1,test
18,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p99_latency,2.177146886709894,pytorch,p99_latency,True,1,1,test
19,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_p99_latency,2.243116855326179,pytorch,p99_latency,True,1,1,test
20,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_model_size,47122.0,onnx,model_size,False,1,1,test
21,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_model_size,,onnx,model_size,False,1,1,test
22,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_median_latency,0.0004169864999994388,onnx,median_latency,False,1,1,test
23,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_median_latency,,onnx,median_latency,False,1,1,test
24,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_p95_latency,0.0005846935500187555,onnx,p95_latency,False,1,1,test
25,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_p95_latency,,onnx,p95_latency,False,1,1,test
26,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_p99_latency,0.0006127347299968733,onnx,p99_latency,False,1,1,test
27,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_p99_latency,,onnx,p99_latency,False,1,1,test
28,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_model_size,1.67574679943101,onnx,model_size,True,1,1,test
29,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_model_size,,onnx,model_size,True,1,1,test
30,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_median_latency,1.248679411402543,onnx,median_latency,True,1,1,test
31,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_median_latency,,onnx,median_latency,True,1,1,test
32,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_p95_latency,1.1403926176175947,onnx,p95_latency,True,1,1,test
33,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_p95_latency,,onnx,p95_latency,True,1,1,test
34,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_p99_latency,1.12578700946554,onnx,p99_latency,True,1,1,test
35,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_p99_latency,,onnx,p99_latency,True,1,1,test
36,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_model_size,352993.0,pt2,model_size,False,1,1,test
37,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_model_size,332577.0,pt2,model_size,False,1,1,test
38,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_median_latency,0.0010783339999989039,pt2,median_latency,False,1,1,test
39,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_median_latency,0.0009054294999941703,pt2,median_latency,False,1,1,test
40,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_p95_latency,0.0011956094999618471,pt2,p95_latency,False,1,1,test
41,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_p95_latency,0.0009943003000898896,pt2,p95_latency,False,1,1,test
42,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_p99_latency,0.001246817489895875,pt2,p99_latency,False,1,1,test
43,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_p99_latency,0.0010647359200288517,pt2,p99_latency,False,1,1,test
44,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_model_size,0.3967564238161981,pt2,model_size,True,1,1,test
45,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_model_size,0.3738092856331987,pt2,model_size,True,1,1,test
46,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_median_latency,1.6675659145451431,pt2,median_latency,True,1,1,test
47,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_median_latency,1.4001815506285298,pt2,median_latency,True,1,1,test
48,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_p95_latency,1.5744420673367225,pt2,p95_latency,True,1,1,test
49,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_p95_latency,1.3093474249552255,pt2,p95_latency,True,1,1,test
50,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_p99_latency,1.419435122889418,pt2,p99_latency,True,1,1,test
51,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_p99_latency,1.2121449801102366,pt2,p99_latency,True,1,1,test
0,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_MAE,7.329101576851927,pytorch,MAE,False,1,2,train
1,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_MAE,7.318272445380011,pytorch,MAE,False,1,2,train
2,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_MAE,1.001175832640621,pytorch,MAE,True,1,2,train
3,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_MAE,0.9996965429071546,pytorch,MAE,True,1,2,train
4,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,2,train
5,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,2,train
6,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_median_latency,0.0007750670000064019,pytorch,median_latency,False,1,2,train
7,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_median_latency,0.0008419440000011491,pytorch,median_latency,False,1,2,train
8,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p95_latency,0.0010075241999231818,pytorch,p95_latency,False,1,2,train
9,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p95_latency,0.000956459800079301,pytorch,p95_latency,False,1,2,train
10,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p99_latency,0.0011392444499949757,pytorch,p99_latency,False,1,2,train
11,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p99_latency,0.0010719016199607267,pytorch,p99_latency,False,1,2,train
12,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,2,train
13,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,2,train
14,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_median_latency,2.2807559097184757,pytorch,median_latency,True,1,2,train
15,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_median_latency,2.477551945365719,pytorch,median_latency,True,1,2,train
16,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p95_latency,2.640424836591756,pytorch,p95_latency,True,1,2,train
17,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_p95_latency,2.506600051416655,pytorch,p95_latency,True,1,2,train
18,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p99_latency,2.620107352321539,pytorch,p99_latency,True,1,2,train
19,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_p99_latency,2.465227998641428,pytorch,p99_latency,True,1,2,train
20,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_model_size,47122.0,onnx,model_size,False,1,2,train
21,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_model_size,,onnx,model_size,False,1,2,train
22,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_median_latency,0.000418706999994356,onnx,median_latency,False,1,2,train
23,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_median_latency,,onnx,median_latency,False,1,2,train
24,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_p95_latency,0.000623975499985363,onnx,p95_latency,False,1,2,train
25,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_p95_latency,,onnx,p95_latency,False,1,2,train
26,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_p99_latency,0.0006662335199916924,onnx,p99_latency,False,1,2,train
27,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_p99_latency,,onnx,p99_latency,False,1,2,train
28,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_model_size,1.67574679943101,onnx,model_size,True,1,2,train
29,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_model_size,,onnx,model_size,True,1,2,train
30,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_median_latency,1.1545155498934818,onnx,median_latency,True,1,2,train
31,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_median_latency,,onnx,median_latency,True,1,2,train
32,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_p95_latency,1.5176810090826642,onnx,p95_latency,True,1,2,train
33,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_p95_latency,,onnx,p95_latency,True,1,2,train
34,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_p99_latency,1.4800888522458686,onnx,p99_latency,True,1,2,train
35,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_p99_latency,,onnx,p99_latency,True,1,2,train
36,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_model_size,352993.0,pt2,model_size,False,1,2,train
37,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_model_size,332577.0,pt2,model_size,False,1,2,train
38,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_median_latency,0.00122389849997262,pt2,median_latency,False,1,2,train
39,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_median_latency,0.0010116739999830315,pt2,median_latency,False,1,2,train
40,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_p95_latency,0.0013776652499416285,pt2,p95_latency,False,1,2,train
41,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_p95_latency,0.001131556399985811,pt2,p95_latency,False,1,2,train
42,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_p99_latency,0.0015035827299777792,pt2,p99_latency,False,1,2,train
43,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_p99_latency,0.0012574361000190493,pt2,p99_latency,False,1,2,train
44,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_model_size,0.3967564238161981,pt2,model_size,True,1,2,train
