,hidden_layer_1_neurons,hidden_layer_2_neurons,hidden_layer_3_neurons,total_hidden_neurons,neurons_per_layer,activation,model_ID,config_name,precision,bits_per_weight,dynamic_calibration,weight_only,metric,value,runtime,base_metric,relative,eval_run
0,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_MAE,8.816926190007552,pytorch,MAE,False,1.0
1,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_MAE,8.81836002095062,pytorch,MAE,False,1.0
2,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_relative_MAE,1.005634924082591,pytorch,MAE,True,1.0
3,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_relative_MAE,1.0057984629895191,pytorch,MAE,True,1.0
4,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_model_size,331647.0,pytorch,model_size,False,1.0
5,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_model_size,331647.0,pytorch,model_size,False,1.0
6,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_median_latency,0.00048113614320755005,pytorch,median_latency,False,1.0
7,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_median_latency,0.0005884487181901932,pytorch,median_latency,False,1.0
8,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_p95_latency,0.0004911646246910095,pytorch,p95_latency,False,1.0
9,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_p95_latency,0.0006340106949210166,pytorch,p95_latency,False,1.0
10,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_p99_latency,0.0004950528591871261,pytorch,p99_latency,False,1.0
11,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_p99_latency,0.0006562336906790733,pytorch,p99_latency,False,1.0
12,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1.0
13,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1.0
14,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_relative_median_latency,2.7777741932014925,pytorch,median_latency,True,1.0
15,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_relative_median_latency,3.3973287737522986,pytorch,median_latency,True,1.0
16,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_relative_p95_latency,2.6520659486326412,pytorch,p95_latency,True,1.0
17,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_relative_p95_latency,3.4233698653007325,pytorch,p95_latency,True,1.0
18,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_relative_p99_latency,2.6050564737122843,pytorch,p99_latency,True,1.0
19,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_relative_p99_latency,3.453218767342655,pytorch,p99_latency,True,1.0
20,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_quantized_model_size,47750.0,onnx,model_size,False,1.0
21,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_quantized_model_size,,onnx,model_size,False,1.0
22,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_quantized_median_latency,0.0007680300623178482,onnx,median_latency,False,1.0
23,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_quantized_median_latency,,onnx,median_latency,False,1.0
24,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_quantized_p95_latency,0.0007863048464059829,onnx,p95_latency,False,1.0
25,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_quantized_p95_latency,,onnx,p95_latency,False,1.0
26,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_quantized_p99_latency,0.0008185146376490591,onnx,p99_latency,False,1.0
27,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_quantized_p99_latency,,onnx,p99_latency,False,1.0
28,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_relative_model_size,1.6766740405210858,onnx,model_size,True,1.0
29,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_relative_model_size,,onnx,model_size,True,1.0
30,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_relative_median_latency,1.088621998806651,onnx,median_latency,True,1.0
31,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_relative_median_latency,,onnx,median_latency,True,1.0
32,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_relative_p95_latency,1.0923312711194924,onnx,p95_latency,True,1.0
33,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_relative_p95_latency,,onnx,p95_latency,True,1.0
34,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_relative_p99_latency,1.1216200681042692,onnx,p99_latency,True,1.0
35,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_relative_p99_latency,,onnx,p99_latency,True,1.0
36,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pt2_quantized_model_size,480673.0,pt2,model_size,False,1.0
37,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pt2_quantized_model_size,459873.0,pt2,model_size,False,1.0
38,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pt2_quantized_median_latency,0.0008978620171546936,pt2,median_latency,False,1.0
39,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pt2_quantized_median_latency,0.0007256045937538147,pt2,median_latency,False,1.0
40,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pt2_quantized_p95_latency,0.0009258177131414413,pt2,p95_latency,False,1.0
41,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pt2_quantized_p95_latency,0.0007440038025379181,pt2,p95_latency,False,1.0
42,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pt2_quantized_p99_latency,0.0010926423966884612,pt2,p99_latency,False,1.0
43,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pt2_quantized_p99_latency,0.0008651600778102874,pt2,p99_latency,False,1.0
44,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pt2_relative_model_size,0.3455888749648604,pt2,model_size,True,1.0
45,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pt2_relative_model_size,0.33063432457557473,pt2,model_size,True,1.0
46,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pt2_relative_median_latency,1.033177082328633,pt2,median_latency,True,1.0
47,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pt2_relative_median_latency,0.8349590725249005,pt2,median_latency,True,1.0
48,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pt2_relative_p95_latency,1.0016337053957822,pt2,p95_latency,True,1.0
49,528,446,117,1091,"[528, 446, 117]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pt2_relative_p95_latency,0.8049309005289643,pt2,p95_latency,True,1.0
